INFO - 
Starting ScanRemoteFileInclusion scan
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/. Skipping...
INFO - 	Testing payload: https://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=html5-storage.php
INFO - 	Testing payload: HTTPS://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=html5-storage.php
INFO - 	Testing payload: htTps://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=html5-storage.php
INFO - 	Testing payload: httPs://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=html5-storage.php
INFO - 	Testing payload: httpS://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=html5-storage.php
INFO - 	Testing payload: www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=html5-storage.php
INFO - 	No remote file inclusion vulnerability found in forms at: http://192.168.232.135:80/mutillidae/index.php?page=html5-storage.php
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=capture-data.php. Skipping...
INFO - 	Testing payload: www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=document-viewer.php&PathToDocument=documentation/how-to-access-Mutillidae-over-Virtual-Box-network.php
INFO - 	Testing payload: http://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=document-viewer.php&PathToDocument=documentation/how-to-access-Mutillidae-over-Virtual-Box-network.php
WARNING - Remote file inclusion vulnerability found at: http://192.168.232.135:80/mutillidae/index.php?page=document-viewer.php&PathToDocument=documentation/how-to-access-Mutillidae-over-Virtual-Box-network.php with payload: http://www.google.com/
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=arbitrary-file-inclusion.php. Skipping...
INFO - 	Testing payload: www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=user-poll.php
INFO - 	Testing payload: http://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=user-poll.php
WARNING - Remote file inclusion vulnerability found at: http://192.168.232.135:80/mutillidae/index.php?page=user-poll.php with payload: http://www.google.com/
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=back-button-discussion.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=styling-frame.php&page-to-frame=styling.php%3Fpage-title%3DStyling+with+Mutillidae. Skipping...
INFO - 	Testing payload: www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: http://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: HTTP://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: htTp://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: httP://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: https://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: HTTPS://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: htTps://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: httPs://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: httpS://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: http://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: HTTP://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: htTp://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: httP://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: https://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: HTTPS://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: htTps://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: httPs://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: httpS://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	Testing payload: www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	No remote file inclusion vulnerability found in forms at: http://192.168.232.135:80/mutillidae/index.php?page=password-generator.php&username=anonymous
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=site-footer-xss-discussion.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/webservices/soap/ws-lookup-dns-record.php. Skipping...
INFO - 	Testing payload: www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: http://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: HTTP://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: htTp://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: httP://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: https://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: HTTPS://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: htTps://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: httPs://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: httpS://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: http://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: HTTP://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: htTp://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: httP://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: https://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: HTTPS://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: htTps://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: httPs://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: httpS://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	Testing payload: www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	No remote file inclusion vulnerability found in forms at: http://192.168.232.135:80/mutillidae/index.php?page=repeater.php
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=view-user-privilege-level.php&iv=6bc24fc1ab650b25b4114e93a98f1eba. Skipping...
INFO - 	Testing payload: www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=xml-validator.php
INFO - 	Testing payload: http://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=xml-validator.php
WARNING - Remote file inclusion vulnerability found at: http://192.168.232.135:80/mutillidae/index.php?page=xml-validator.php with payload: http://www.google.com/
INFO - 	Testing payload: www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=source-viewer.php
INFO - 	Testing payload: http://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=source-viewer.php
WARNING - Remote file inclusion vulnerability found at: http://192.168.232.135:80/mutillidae/index.php?page=source-viewer.php with payload: http://www.google.com/
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=privilege-escalation.php. Skipping...
INFO - 	Testing payload: www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: http://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: HTTP://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: htTp://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: httP://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: https://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: HTTPS://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: htTps://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: httPs://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: httpS://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: http://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: HTTP://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: htTp://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: httP://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: https://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: HTTPS://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: htTps://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: httPs://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: httpS://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	Testing payload: www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	No remote file inclusion vulnerability found in forms at: http://192.168.232.135:80/mutillidae/index.php?page=client-side-control-challenge.php
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=credits.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=secret-administrative-pages.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=directory-browsing.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=user-agent-impersonation.php. Skipping...
INFO - 	Testing payload: www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: http://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: HTTP://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: htTp://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: httP://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: https://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: HTTPS://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: htTps://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: httPs://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: httpS://www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: www.google.com/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: http://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: HTTP://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: htTp://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: httP://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: https://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: HTTPS://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: htTps://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: httPs://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: httpS://www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	Testing payload: www.google.com:80/ on http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	No remote file inclusion vulnerability found in forms at: http://192.168.232.135:80/mutillidae/index.php?page=upload-file.php
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=phpmyadmin.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=phpinfo.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=robots-txt.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=framing.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/framer.html. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/?page=credits.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=ssl-misconfiguration.php. Skipping...
INFO - 	Testing payload: www.google.com/ on http://192.168.232.135:80/mutillidae/?page=text-file-viewer.php
INFO - 	Testing payload: http://www.google.com/ on http://192.168.232.135:80/mutillidae/?page=text-file-viewer.php
WARNING - Remote file inclusion vulnerability found at: http://192.168.232.135:80/mutillidae/?page=text-file-viewer.php with payload: http://www.google.com/
INFO - 	Testing payload: www.google.com/ on http://192.168.232.135:80/mutillidae/?page=source-viewer.php
INFO - 	Testing payload: http://www.google.com/ on http://192.168.232.135:80/mutillidae/?page=source-viewer.php
WARNING - Remote file inclusion vulnerability found at: http://192.168.232.135:80/mutillidae/?page=source-viewer.php with payload: http://www.google.com/
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/webservices/soap/ws-hello-world.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=framer.html. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/?page=show-log.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=documentation/change-log.html. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=documentation/how-to-access-Mutillidae-over-Virtual-Box-network.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=installation.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/documentation/mutillidae-installation-on-xampp-win7.pdf. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=documentation/vulnerabilities.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=hackers-for-charity.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=usage-instructions.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=/owaspbwa/mutillidae-git/home.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=./documentation/vulnerabilities.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=php-errors.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=home.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=login.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=1. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=10. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=11. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=12. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=13. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=25. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=48. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=show-log.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=captured-data.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=user-info.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=30. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=add-to-your-blog.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=14. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=register.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=sqlmap-targets.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=view-someones-blog.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=pen-test-tool-lookup.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=26. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=pen-test-tool-lookup-ajax.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/webservices/soap/ws-user-account.php?wsdl. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/webservices/rest/ws-user-account.php?username=adrian. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/webservices/rest/ws-user-account.php?username=*. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/webservices/rest/ws-user-account.php?username=%6a%65%72%65%6d%79%27%20%75%6e%69%6f%6e%20%73%65%6c%65%63%74%20%63%6f%6e%63%61%74%28%27%54%68%65%20%70%61%73%73%77%6f%72%64%20%66%6f%72%20%27%2c%75%73%65%72%6e%61%6d%65%2c%27%20%69%73%20%27%2c%20%70%61%73%73%77%6f%72%64%29%2c%6d%79%73%69%67%6e%61%74%75%72%65%20%66%72%6f%6d%20%61%63%63%6f%75%6e%74%73%20%2d%2d%20. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=browser-info.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=18. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=dns-lookup.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=20. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=text-file-viewer.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=16. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=39. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=40. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=user-info-xpath.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=49. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=set-background-color.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=33. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=html5-storage.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=23. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=42. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=capture-data.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=document-viewer.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=21. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=41. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=arbitrary-file-inclusion.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=user-poll.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=back-button-discussion.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=19. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=styling-frame.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=50. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=password-generator.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=site-footer-xss-discussion.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/webservices/soap/ws-lookup-dns-record.php?wsdl. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=repeater.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=31. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=32. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=view-user-privilege-level.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=38. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=xml-validator.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=36. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=source-viewer.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=privilege-escalation.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=client-side-control-challenge.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=51. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=credits.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?page=redirectandlog.php&forwardurl=http://www.owasp.org. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=secret-administrative-pages.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=27. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=28. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=29. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=44. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=directory-browsing.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=9. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=user-agent-impersonation.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=45. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=upload-file.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/level-1-hints-page-wrapper.php?level1HintIncludeFile=46. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/includes/pop-up-help-context-generator.php?pagename=phpinfo.php. Skipping...
INFO - 	No forms found on http://192.168.232.135:80/mutillidae/index.php?=PHPB8B5F2A0-3C92-11d3-A3A9-4C7B08C10000. Skipping...
